hypergraph_idx,kg_idx,node_name
3844,33296,familial papillary or follicular thyroid carcinoma
3845,84134,endemic goiter
3846,27718,"goiter, multinodular 1, with or without Sertoli-Leydig cell tumors"
3847,84135,substernal goiter
3848,84136,fascioliasis
3849,28391,narcolepsy
3850,33324,narcolepsy-cataplexy syndrome
3851,35742,central nervous system disease
3852,84092,Balo concentric sclerosis
3853,30664,X-linked adrenoleukodystrophy
3854,33619,mitral valve prolapse (disease)
3855,38947,familial mitral valve prolapse
3856,31911,MVP1
3857,84137,congenital mitral valve insufficiency
3858,33350,growth hormone insensitivity syndrome
3859,30816,Laron syndrome
3860,28536,thrombocythemia
3861,32293,familial thrombocytosis
3862,33645,infectious meningitis
3863,35974,meningitis (disease)
3864,28332,arachnoiditis
3865,84139,IgG4-related pachymeningitis
3866,36702,stomatitis
3867,35501,chorioretinitis (disease)
3868,84140,neuroretinitis
3869,39366,choroiditis
3870,35870,retinitis
3871,84141,collagenous colitis
3872,32823,congenital toxoplasmosis
3873,84142,vitamin A deficiency (disease)
3874,29820,pernicious anemia
3875,37603,homocystinuria (disease)
3876,39044,methylmalonic acidemia
3877,27913,Stargardt disease
3878,28402,severe early-childhood-onset retinal dystrophy
3879,35971,esotropia
3880,37151,embryonal carcinoma
3881,33510,pituicytoma
3882,84143,giant cell glioblastoma
3883,39297,diffuse astrocytoma
3884,84144,protoplasmic astrocytoma
3885,84145,fibrillary astrocytoma
3886,84146,gemistocytic astrocytoma
3887,84147,pleomorphic xanthoastrocytoma
3888,36988,juvenile pilocytic astrocytoma
3889,84148,pilomyxoid astrocytoma
3890,35701,oligodendroglial tumor
3891,84149,anaplastic oligodendroglioma
3892,37184,anaplastic ependymoma
3893,39299,oligoastrocytoma
3894,84150,anaplastic oligoastrocytoma
3895,84151,angiocentric glioma
3896,84152,chordoid glioma of the third ventricle
3897,84153,astroblastoma
3898,37438,ependymoblastoma
3899,39301,neuroepithelial neoplasm
3900,32214,glioblastoma (disease)
3901,32636,peripheral primitive neuroectodermal tumor
3902,37398,embryonal carcinoma of the central nervous system
3903,35884,diffuse large B-cell lymphoma
3904,36425,primary central nervous system lymphoma
3905,84154,"primary cutaneous diffuse large B-cell lymphoma, Leg type"
3906,84155,Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly
3907,84156,plasmablastic lymphoma
3908,84157,diffuse large B-cell lymphoma of the central nervous system
3909,84158,T-cell/histiocyte rich large B cell lymphoma
3910,84159,ALK-positive large B-cell lymphoma
3911,84160,primary mediastinal large B-cell lymphoma
3912,84161,intravascular large B-cell lymphoma
3913,84162,renal osteodystrophy
3914,33249,interstitial cystitis
3915,84166,herpes labialis
3916,39532,subarachnoid hemorrhage (disease)
3917,32930,acquired aneurysmal subarachnoid hemorrhage
3918,84167,gestational diabetes
3919,33385,acute interstitial pneumonia
3920,30661,idiopathic pulmonary fibrosis
3921,38435,idiopathic interstitial pneumonia
3922,84168,relapsing-remitting multiple sclerosis
3923,28745,dermatomyositis
3924,84169,pyridoxine deficiency anemia
3925,84170,alcoholic hepatitis
3926,36198,impetigo
3927,32392,bullous impetigo
3928,33451,Lambert-Eaton myasthenic syndrome
3929,35659,progressive multiple sclerosis
3930,84171,ophthalmia neonatorum
3931,29771,lactose intolerance
3932,33068,chronic thromboembolic pulmonary hypertension
3933,39493,bronchiectasis
3934,32537,idiopathic bronchiectasis
3935,27203,intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency
3936,37758,meconium ileus
3937,33591,amyloidosis (disease)
3938,84174,AH amyloidosis
3939,27710,AL amyloidosis
3940,39743,drug-induced osteoporosis
3941,38542,urea cycle disorder
3942,30829,argininosuccinic aciduria
3943,29034,hyperammonemia due to N-acetylglutamate synthase deficiency
3944,29408,neonatal intrahepatic cholestasis due to citrin deficiency
3945,84175,acute neonatal citrullinemia type I
3946,84176,adult-onset citrullinemia type I
3947,38931,citrin deficiency
3948,84177,streptococcal toxic-shock syndrome
3949,32283,wound botulism
3950,32284,infant botulism
3951,32290,intestinal botulism
3952,32228,foodborne botulism
3953,33347,toxin-mediated infectious botulism
3954,32484,inhalational botulism
3955,32473,iatrogenic botulism
3956,84178,congenital syphilis
3957,35590,neurosyphilis
3958,84179,asymptomatic neurosyphilis
3959,84180,tabes dorsalis
3960,38083,Pasteurella multocida infectious disease
3961,84181,latent yaws
3962,32494,tetanus
3963,84182,erysipeloid
3964,39632,diphtheria
3965,84183,latent syphilis
3966,33329,rat-bite fever
3967,84184,pinta disease
3968,84185,bejel
3969,35903,Treponema infectious disease
3970,84186,cervicofacial actinomycosis
3971,84187,lung abscess (disease)
3972,35640,omphalitis
3973,84188,tertiary lesion of yaws
3974,84189,meningococcemia
3975,32227,non-24-hour sleep-wake syndrome
3976,84190,binge eating disorder
3977,27275,neurofibromatosis
3978,27869,"factor XIII, A subunit, deficiency"
3979,35995,anus disease
3980,84192,postherpetic neuralgia
3981,32469,cystinosis
3982,27421,nephropathic cystinosis
3983,36147,arthritic joint disease
3984,36453,hypogonadism
3985,84193,ATTRV122I amyloidosis
3986,33127,herpes simplex encephalitis
3987,84194,genital herpes
3988,35671,vascular disease
3989,38419,familial periodic paralysis
3990,33647,periodic paralysis (disease)
3991,35507,myopathy
3992,27428,hypokalemic periodic paralysis
3993,84196,obstructive hydrocephalus
3994,36429,hydrocephalus
3995,39699,altitude sickness
3996,39501,proctitis
3997,32978,polymyositis
3998,84199,juvenile polymyositis
3999,36812,lung neoplasm
4000,90237,Burkitt lymphoma
4001,84200,mucocutaneous leishmaniasis
4002,38998,visceral leishmaniasis
4003,36440,purulent otitis media
4004,32446,nephrogenic diabetes insipidus
4005,36448,scabies
4006,84201,Norwegian scabies
4007,37530,mite infestation
4008,39619,nutritional biotin deficiency
4009,28555,biotinidase deficiency
4010,29070,propionic acidemia
4011,28786,holocarboxylase synthetase deficiency
4012,31245,Huntington disease
4013,29652,Huntington disease-like
4014,33341,juvenile Huntington disease
4015,32740,Huntington disease-like syndrome due to C9ORF72 expansions
4016,29089,McLeod neuroacanthocytosis syndrome
4017,84203,oppositional defiant disorder (disease)
4018,84204,mixed anxiety and depressive disorder
4019,38215,cluster headache syndrome
4020,27770,paroxysmal Hemicrania
4021,84207,hemicrania continua
4022,84209,primary motor cortex epilepsy
4023,84210,neonatal abstinence syndrome
4024,33715,rhabdomyosarcoma (disease)
4025,33158,kidney Wilms tumor
4026,28873,Wilms tumor
4027,36536,adenosarcoma
4028,37334,breast carcinoma
4029,35771,breast neoplasm
4030,29887,Meniere disease
4031,38359,endolymphatic hydrops
4032,84211,overactive bladder (disease)
4033,84212,obsolete neurogenic bladder (disease)
4034,39622,cauda equina syndrome
4035,84213,necrobiosis lipoidica
4036,27950,paroxysmal nocturnal hemoglobinuria
4037,84219,pustular psoriasis
4038,37710,injury
4039,84222,opisthorchiasis
4040,36112,schistosomiasis
4041,31039,Darier disease
4042,84217,mongolian spot
4043,28790,autosomal recessive inherited pseudoxanthoma elasticum
4044,32259,lamellar ichthyosis
4045,27513,autosomal recessive congenital ichthyosis
4046,33648,ichthyosis (disease)
4047,27791,bathing suit ichthyosis
4048,33143,self-healing collodion baby
4049,31218,congenital ichthyosiform erythroderma
4050,27310,Sjogren-Larsson syndrome
4051,84225,denture stomatitis
4052,33482,cystic echinococcosis
4053,32593,cysticercosis
4054,39468,echinococcus granulosus infectious disease
4055,84226,postpartum depression
4056,32306,narcolepsy without cataplexy
4057,32631,Castleman disease
4058,33450,Kimura disease
4059,84229,nicotine dependence
4060,84231,Plasmodium malariae malaria
4061,84232,polymorphic light eruption
4062,31634,actinic prurigo
4063,38905,hydroa vacciniforme
4064,36132,cutaneous vasculitis
4065,39015,exocrine pancreatic insufficiency
4066,36158,rheumatologic disorder
4067,29275,lymphangioleiomyomatosis
4068,84233,twin reversal arterial perfusion syndrome
4069,28861,patent ductus arteriosus
4070,27629,Bartter disease
4071,39275,primary aldosteronism
4072,39276,hyperaldosteronism
4073,28419,Liddle syndrome
4074,32829,Turner syndrome
4075,32635,monosomy X
4076,37763,gonadal dysgenesis
4077,39404,Bell's palsy
4078,36317,facial paralysis
4079,31509,familial recurrent peripheral facial palsy
4080,33562,hemangioma
4081,33705,cavernous hemangioma
4082,29587,hereditary neurocutaneous angioma
4083,30533,cavernous hemangiomas of face-supraumbilical midline raphe syndrome
4084,28851,Kasabach-Merritt syndrome
4085,27684,pulmonary venoocclusive disease
4086,30635,primary intraosseous venous malformation
4087,30820,tufted angioma (disease)
4088,32241,laryngotracheal angioma
4089,32222,congenital hemangioma
4090,84235,epithelioid hemangioendothelioma
4091,84236,spindle cell hemangioma
4092,84237,kaposiform hemangioendothelioma
4093,36589,glomus tumor
4094,84238,composite hemangioendothelioma
4095,84239,retiform hemangioendothelioma
4096,84240,primary intralymphatic angioendothelioma
4097,33276,verrucous hemangioma
4098,33398,retinal capillary malformation
4099,36025,lymphangioma
4100,84241,placental hemangioma
4101,37753,opiate dependence
4102,84242,morphine dependence
4103,36691,breast cancer
4104,28347,hereditary breast carcinoma
4105,84243,squamous cell carcinoma of the corpus uteri
4106,84244,undifferentiated carcinoma of the corpus uteri
4107,30061,Felty syndrome
4108,84245,rheumatoid vasculitis
4109,84246,Waterhouse-Friderichsen syndrome
4110,84247,intracranial abscess
4111,36423,anus cancer
4112,39707,oral mucosa leukoplakia
4113,38490,hereditary mucosal leukokeratosis
4114,38026,radiodermatitis
4115,27985,nocturnal enuresis
4116,84252,subacute cutaneous lupus erythematosus
4117,31008,allergic bronchopulmonary aspergillosis
4118,32783,adrenomyeloneuropathy
4119,31883,retinoblastoma
4120,84253,retinal neuroblastoma
4121,27285,hereditary hypophosphatemic rickets
4122,84254,croup
4123,37766,influenza
4124,84255,"influenza, severe, susceptibility to"
4125,84256,Dravet syndrome
4126,36531,alopecia
4127,27158,osteogenesis imperfecta
4128,27263,"osteogenesis imperfecta with opalescent teeth, blue sclerae and wormian bones but without fractures"
4129,28337,congenital osteogenesis imperfecta-microcephaly-cataracts syndrome
4130,30423,osteocraniostenosis
4131,27314,Cole-Carpenter syndrome
4132,84257,high bone mass osteogenesis imperfecta
4133,30606,Ehlers-Danlos syndrome
4134,38392,constitutional neutropenia
4135,33449,severe congenital neutropenia
4136,33348,autoimmune hepatitis
4137,84258,balantidiasis
4138,37884,trichomoniasis
4139,32442,dracunculiasis
4140,36514,neuroendocrine neoplasm
4141,35630,neuroendocrine carcinoma
4142,84259,hand-Schuller-Christian disease
4143,29339,"thyroid cancer, nonmedullary"
4144,37130,papillary adenocarcinoma
4145,28455,papillary renal cell carcinoma
4146,31298,orotic aciduria
4147,30486,vitiligo
4148,84260,scalp dermatosis
4149,33229,Acanthamoeba keratitis
4150,84261,"blast phase chronic myelogenous leukemia, BCR-ABL1 positive"
4151,33588,osteomyelitis (disease)
4152,35904,bacterial meningitis caused by gram-negative bacteria
4153,29923,lysinuric protein intolerance
4154,32351,Lassa fever
4155,32347,Crimean-Congo hemorrhagic fever
4156,32954,Rift valley fever
4157,39884,respiratory syncytial virus infectious disease
4158,35562,hantavirus hemorrhagic fever with renal syndrome
4159,32203,hemorrhagic fever-renal syndrome
4160,29296,Lewy body dementia
4161,35545,cutaneous mycosis
4162,84262,obsolete pityriasis
4163,35554,salpingitis
4164,37161,pelvic inflammatory disease
4165,36068,oophoritis
4166,37887,pleural empyema (disease)
4167,32877,retinopathy of prematurity
4168,28128,exudative vitreoretinopathy
4169,84263,metastatic malignant neoplasm in the colon
4170,36172,hemosiderosis
4171,39739,hidradenitis suppurativa
4172,38017,hidradenitis
4173,84264,dyshidrosis
4174,38930,non-infectious uveitis
4175,37017,neoplasm of esophagus
4176,36821,fallopian tube carcinoma
4177,36534,fallopian tube cancer
4178,28502,myelomonocytic leukemia
4179,28670,adenine phosphoribosyltransferase deficiency
4180,84266,phosphoribosylpyrophosphate synthetase deficiency
4181,84267,trichuriasis
4182,84268,gnathomiasis
4183,84269,capillariasis
4184,35575,Enoplea infectious disease
4185,30371,beta-thalassemia HBB/LCRB
4186,33003,beta thalassemia
4187,33437,dominant beta-thalassemia
4188,33434,beta-thalassemia intermedia
4189,39270,beta-thalassemia and related diseases
4190,29375,squamous cell carcinoma
4191,33352,glossopharyngeal neuralgia
4192,84280,glossopharyngeal motor neuropathy
4193,30449,trigeminal neuralgia
4194,29933,"obsolete diabetes insipidus, neurohypophyseal type, X-linked inheritance"
4195,27361,hemophilia
4196,32354,symptomatic form of hemophilia in female carriers
4197,33520,liposarcoma
4198,39835,intervertebral disc degenerative disorder
4199,84284,tibia fracture
4200,84285,tinea barbae
4201,84286,dermatophytosis of scalp or beard
4202,33602,venous insufficiency (disease)
4203,32504,Chagas disease
4204,36751,myositis
4205,33400,neuromyelitis optica
4206,28059,glioma susceptibility
4207,35741,cervical adenocarcinoma
4208,28579,Hurler syndrome
4209,27894,Hurler-Scheie syndrome
4210,27355,Scheie syndrome
4211,29863,monocytic leukemia
4212,32256,acute erythroid leukemia
4213,84288,antisocial personality disorder
4214,39836,pharyngeal squamous cell carcinoma
4215,36834,laryngeal squamous cell carcinoma
4216,84289,CD4+/CD56+ hematodermic neoplasm
4217,84293,multibacillary leprosy
4218,84295,peritonsillar abscess
4219,84296,hypoactive sexual desire disorder
4220,33327,Berardinelli-Seip congenital lipodystrophy
4221,28482,congenital generalized lipodystrophy
4222,31864,lipodystrophy
4223,33711,lipodystrophy (disease)
4224,28466,isovaleric acidemia
4225,30491,obstructive sleep apnea syndrome
4226,36380,acute cystitis (disease)
4227,36735,breast fibrocystic disease
4228,84297,eumycotic mycetoma
4229,29161,hemophagocytic lymphohistiocytosis
4230,39170,hemophagocytic syndrome
4231,28490,sitosterolemia
4232,36863,transitional cell carcinoma
4233,37543,kidney angiomyolipoma
4234,30967,tuberous sclerosis
4235,31487,Marfan syndrome
4236,31396,situs inversus
4237,27494,cystoid macular edema
4238,38350,macular retinal edema
4239,84301,ancylostomiasis
4240,84302,trichostrongylosis
4241,38551,hypertrichosis of eyelid
4242,33616,hypertrichosis (disease)
4243,36712,malignant glioma
4244,35786,glioma
4245,84303,gliosarcoma
4246,27810,cutaneous neuroendocrine carcinoma
4247,84304,chronic eosinophilic leukemia
4248,84305,"chronic eosinophilic leukemia, not otherwise specified"
4249,33089,dermatofibrosarcoma protuberans
4250,28414,idiopathic hypereosinophilic syndrome
4251,37613,hypereosinophilic syndrome
4252,28175,neuronal ceroid lipofuscinosis
4253,28550,infantile neuronal ceroid lipofuscinosis
4254,84306,pneumonic plague
4255,84307,septicemic plague
4256,28262,polycystic kidney disease
4257,39753,cutaneous larva migrans
4258,84308,creeping myiasis
4259,39752,toxocariasis
4260,84309,baylisascariasis
4261,84310,autism (disease)
4262,31912,autism susceptibility 1
4263,37717,autism spectrum disorder
4264,30483,CINCA syndrome
4265,84311,diphtheritic myocarditis
4266,84312,thallium poisoning
4267,37427,epithelioid sarcoma
4268,36227,fungal meningitis
4269,32601,cryptococcosis
4270,84313,disseminated sporotrichosis
4271,84314,mycotic endocarditis
4272,37983,malignant pleural mesothelioma
4273,30725,malignant mesothelioma (disease)
4274,84318,paucibacillary leprosy
4275,84319,acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22)
4276,32100,adenosine deaminase deficiency
4277,38550,congenital combined immunodeficiency
4278,35745,severe combined immunodeficiency (disease)
4279,32680,Wolman disease
4280,28518,lysosomal acid lipase deficiency
4281,35475,lysosomal lipid storage disorder
4282,32483,acute lung injury
4283,36326,degeneration of macula and posterior pole
4284,38909,sickle cell disease and related diseases
4285,38011,epidermolysis bullosa
4286,27434,epidermolysis bullosa simplex
4287,84323,ecthyma
4288,28197,spinal muscular atrophy
4289,38043,syndromic dyslipidemia
4290,84324,arteriolosclerosis
4291,36750,head and neck neoplasm
4292,29352,cyclic hematopoiesis
4293,30739,"neutropenia, chronic familial"
4294,37135,T-cell leukemia
4295,84325,T-lymphoblastic lymphoma
4296,32834,aggressive systemic mastocytosis
4297,39171,mast cell leukemia
4298,84326,obsolete classic mast cell leukemia
4299,84327,aleukemic mast cell leukemia
4300,84329,laryngeal papillomatosis
4301,28265,hypophosphatasia
4302,84330,female stress incontinence
4303,36535,leiomyosarcoma
4304,84331,ST-elevation myocardial infarction
4305,36186,penile cancer
4306,36153,penile neoplasm
4307,36758,adenocarcinoma of penis
4308,36909,squamous cell carcinoma of penis
4309,33518,pituitary gigantism
4310,31384,Fabry disease
4311,36798,invasive ductal breast carcinoma
4312,37132,breast ductal adenocarcinoma
4313,27446,tyrosinemia
4314,36246,endocrine exophthalmos
4315,36638,tenosynovial giant cell tumor
4316,33151,pigmented villonodular synovitis
4317,84333,"tenosynovial giant cell tumor, localized type"
4318,27527,Glanzmann thrombasthenia
4319,38622,factor VII deficiency
4320,28673,congenital factor VII deficiency
4321,39497,allergic urticaria
4322,39188,acquired immunodeficiency
4323,38044,coronary atherosclerosis
4324,39751,metastatic neoplasm
4325,36932,extragonadal germ cell tumor
4326,35778,central nervous system neoplasm
4327,36906,kidney cancer
4328,95316,relapsed/refractory diffuse large B-cell lymphoma
4329,33635,leukemia (disease)
4330,37576,myelodysplastic/myeloproliferative Neoplasm
4331,36104,neutropenia
4332,36678,head and neck carcinoma
4333,39460,colon mucinous adenocarcinoma
4334,36813,rectum mucinous adenocarcinoma
4335,95910,colon signet ring cell adenocarcinoma
4336,96708,rectal signet ring cell adenocarcinoma
4337,35584,infectious disease
4338,35686,lung adenocarcinoma
4339,97011,adenosquamous lung carcinoma
4340,37338,lung large cell carcinoma
4341,36197,skin cancer
4342,36626,teratoma
4343,36523,vaginal cancer
4344,30659,desmoid tumor
4345,36371,radiation-induced disorder
4346,39579,myelodysplastic/myeloproliferative disease
4347,35852,acute lymphoblastic leukemia
4348,35880,colon adenocarcinoma
4349,36757,rectum adenocarcinoma
4350,98797,acute myeloid leukemia with 11q23 abnormalities
4351,96948,refractory plasma cell neoplasm
4352,37170,hepatoblastoma
4353,37619,metastatic carcinoma
4354,94658,neurotic depression
4355,83924,end stage renal failure
4356,94757,"leukemia, myeloid, accelerated-phase"
4357,39846,childhood myelodysplastic syndrome
4358,96080,childhood kidney cell carcinoma
4359,98663,nodal marginal zone B-cell lymphoma
4360,38290,marginal zone lymphoma
4361,96562,refractory hairy cell leukemia
4362,98662,splenic marginal zone lymphoma
4363,95051,T-cell large granular lymphocyte leukemia
4364,97293,endometrial clear cell adenocarcinoma
4365,97295,endometrial serous adenocarcinoma
4366,39614,ureter transitional cell carcinoma
4367,37411,urethra cancer
4368,36694,kidney failure
4369,84276,acute undifferentiated leukemia
4370,94959,extranodal nasal NK/T cell lymphoma
4371,37924,anaplastic large cell lymphoma
4372,94719,angioimmunoblastic T-cell lymphoma
4373,99089,large-cell immunoblastic lymphoma
4374,39209,primary cutaneous B-cell lymphoma
4375,84251,hepatosplenic T-cell lymphoma
4376,96718,intraocular lymphoma
4377,38268,"myeloproliferative neoplasm, unclassifiable"
4378,84332,post-transplant lymphoproliferative disease
4379,98378,primary amyloidosis
4380,37991,small intestine lymphoma
4381,95552,testicular lymphoma
4382,94895,acute basophilic leukemia
4383,39434,acute megakaryoblastic leukemia
4384,94812,childhood acute myeloid leukemia
4385,37222,childhood germ cell tumor
4386,37002,peritoneal carcinoma
4387,98020,refractory anemia with excess blasts in transformation
4388,30402,severe congenital hypochromic anemia with ringed sideroblasts
4389,37720,refractory cytopenia with multilineage dysplasia
4390,35458,autosomal recessive disease
4391,35762,immune system disease
4392,31390,purine nucleoside phosphorylase deficiency
4393,38128,T-B- severe combined immunodeficiency
4394,27595,"combined immunodeficiency, X-linked"
4395,32061,thymoma
4396,32257,thymic carcinoma
4397,30668,transient myeloproliferative syndrome (disease)
4398,97515,nasal cavity and paranasal sinus lethal midline granuloma
4399,37615,plasma cell neoplasm
4400,35767,precancerous condition
4401,31067,medulloblastoma
4402,37907,appendix carcinoma
4403,37773,estrogen-receptor negative breast cancer
4404,37775,Her2-receptor negative breast cancer
4405,36876,ovarian sarcoma
4406,37774,progesterone-receptor negative breast cancer
4407,97007,metastatic prostate carcinoma
4408,35724,small intestine adenocarcinoma
4409,96211,small intestine leiomyosarcoma
4410,37655,triple-negative breast carcinoma
4411,29041,familial adenomatous polyposis
4412,94920,hemoglobin C disease
4413,38911,thalassemia
4414,37694,pleural mesothelioma
4415,35760,hematologic disease
4416,37487,adult glioblastoma
4417,35982,chronic leukemia
4418,36512,malignant pancreatic neoplasm
4419,95114,acute myeloid leukemia with multilineage dysplasia
4420,28465,acute leukemia (disease)
4421,32282,Sezary syndrome
4422,35684,tongue cancer
4423,35874,hematopoietic and lymphoid cell neoplasm
4424,35792,ovarian neoplasm
4425,35777,endocrine gland neoplasm
4426,33672,neoplasm (disease)
4427,36424,ovarian disease
4428,36408,eye adnexa disease
4429,35840,female reproductive system disease
4430,35784,tumor of uterus
4431,35773,female reproductive system neoplasm
4432,37752,hepatitis B virus infection
4433,36736,embryonal neoplasm
4434,96629,childhood germ cell brain tumor
4435,37230,pediatric ovarian germ cell tumor
4436,37244,childhood testicular germ cell tumor
4437,37503,ovarian embryonal carcinoma
4438,37229,ovarian yolk sac tumor
4439,37243,choriocarcinoma of testis
4440,37246,testicular embryonal carcinoma
4441,32319,Fanconi anemia
4442,37974,salivary gland squamous cell carcinoma
4443,32505,tuberculosis
4444,37536,cervical adenosquamous carcinoma
4445,36830,cervical squamous cell carcinoma
4446,97426,estrogen-receptor positive breast cancer
4447,95249,progesterone-receptor positive breast cancer
4448,36617,Brenner tumor
4449,96633,ovarian clear cell cystadenocarcinoma
4450,95970,ovarian mucinous cystadenocarcinoma
4451,97234,ovarian serous cystadenocarcinoma
4452,94862,undifferentiated ovarian carcinoma
4453,35448,congenital nonspherocytic hemolytic anemia
4454,96152,gastroesophageal junction adenocarcinoma
4455,97015,gastric intestinal type adenocarcinoma
4456,36498,peritoneal neoplasm
4457,36533,fallopian tube neoplasm
4458,32541,esophageal squamous cell carcinoma
4459,36476,periodontal disease
4460,27277,lymphoproliferative syndrome
4461,94637,sarcomatoid renal cell carcinoma
4462,37754,infertility disorder
4463,35791,uterine cervix neoplasm
4464,36612,kidney neoplasm
4465,38186,aggressive B-cell non-Hodgkin lymphoma
4466,37647,indolent B-cell non-Hodgkin lymphoma
4467,94716,male breast carcinoma
4468,37432,childhood ependymoma
4469,35565,liver disease
4470,35764,kidney disease
4471,96515,ovary mixed epithelial carcinoma
4472,37037,pleural neoplasm
4473,36917,prolymphocytic leukemia
4474,97893,"human herpesvirus 8, susceptibility to"
4475,29589,anal carcinoma
4476,32433,adrenal cortex carcinoma
4477,35876,mucositis
4478,95304,T-cell childhood acute lymphocytic leukemia
4479,37077,childhood central nervous system germ cell tumor
4480,37294,childhood brain stem glioma
4481,39005,Ewing sarcoma/peripheral primitive neuroectodermal tumor
4482,96191,metachronous kidney Wilms' tumor
4483,36621,mesothelioma
4484,35782,connective and soft tissue neoplasm
4485,36010,glucose metabolism disease
4486,99947,hormone-resistant prostate carcinoma
4487,29761,African iron overload
4488,37183,hemolytic anemia
4489,98665,aggressive NK-cell leukemia
4490,97245,AIDS-related primary central nervous system lymphoma
4491,94742,chronic neutrophilic leukemia
4492,95986,extramedullary plasmacytoma
4493,97905,primary plasmacytoma of the bone
4494,37489,mixed glioma
4495,96137,pineal gland astrocytoma
4496,94650,subependymal giant cell astrocytoma
4497,37616,smoldering plasma cell myeloma
4498,31676,MALT lymphoma
4499,35719,pharynx cancer
4500,36133,larynx cancer
4501,36054,nasal cavity cancer
4502,36370,paranasal sinus neoplasm (disease)
4503,37554,oral cavity cancer
4504,39531,liver failure
4505,94836,"atypical chronic myeloid leukemia, BCR-ABL1 negative"
4506,99866,panic disorder without or with agoraphobia
4507,38035,acute kidney failure
4508,83923,chronic renal failure syndrome
4509,36040,chronic kidney disease
4510,99032,prurigo
4511,36959,biliary tract cancer
4512,36767,gallbladder adenocarcinoma
4513,36483,alcohol-related disorders
4514,32933,cocaine intoxication
4515,37402,urinary system neoplasm
4516,36253,impaired renal function disease
4517,36986,brain astrocytoma
4518,94774,chronic liver failure
4519,30543,Shwachman-Diamond syndrome
4520,96277,T-cell adult acute lymphocytic leukemia
4521,35867,lymphoblastic lymphoma
4522,99923,high grade B-cell lymphoma
4523,35979,adenocarcinoma
4524,37858,pancreatic neoplasm
4525,36279,calcinosis
4526,32552,atypical teratoid rhabdoid tumor
4527,36395,squamous cell neoplasm
4528,95146,tumor lysis syndrome
4529,98661,B-cell prolymphocytic leukemia
4530,36843,neoplasm of testis
4531,36168,uterine cancer
4532,27859,immune suppression
4533,33599,arteriovenous hemangioma/malformation
4534,33489,insulin-resistance syndrome
4535,36951,rectal neoplasm
4536,33686,biliary tract neoplasm (disease)
4537,27559,dilated cardiomyopathy
4538,94775,lupus nephritis
4539,97351,ocular melanoma with extraocular extension
4540,37314,iris melanoma
4541,36480,colorectal carcinoma
4542,30222,congenital amegakaryocytic thrombocytopenia
4543,36416,rectal cancer
4544,37765,cirrhosis of liver
4545,36075,disorder involving pain
4546,37196,small cell carcinoma
4547,98570,plasma cell leukemia
4548,33208,microscopic polyangiitis
4549,36766,pancreatic ductal adenocarcinoma
4550,33664,sleep apnea syndrome
4551,36538,colorectal neoplasm
4552,37781,malignant tumor of neck
4553,35733,neoplasm of neck
4554,36578,colon carcinoma
4555,36875,gallbladder cancer
4556,37926,central nervous system non-hodgkin lymphoma
4557,28176,hemochromatosis
4558,97057,acute graft vs. host disease
4559,36001,digestive system cancer
4560,28983,preterm premature rupture of the membranes
4561,39750,metastatic malignant neoplasm
4562,33236,X-linked lymphoproliferative syndrome
4563,94799,"Hodgkin's lymphoma, mixed cellularity"
4564,32866,nodular lymphocyte predominant Hodgkin lymphoma
4565,95139,nodular sclerosis classical Hodgkin lymphoma
4566,28304,metachromatic leukodystrophy
4567,31661,Tay-Sachs disease
4568,27896,Sandhoff disease
4569,28866,Sanfilippo syndrome
4570,27167,GM1 gangliosidosis
4571,37134,lymphoid neoplasm
4572,32849,myelodysplastic syndrome with excess blasts
4573,37600,renal carcinoma
4574,39672,parotid gland cancer
4575,39832,"candidiasis, invasive"
4576,37480,pancreatic acinar cell carcinoma
4577,33678,glomerulonephritis
4578,38388,IgA glomerulonephritis
4579,33641,carcinoid tumor (disease)
4580,35468,neoplastic syndrome
4581,36748,osteosarcoma
4582,36772,invasive breast carcinoma
4583,94657,ischemia reperfusion injury
4584,98541,necrotizing soft tissue infection
4585,39153,nasopharyngeal neoplasm
4586,38386,nasopharyngeal carcinoma
4587,33552,dyskeratosis congenita
4588,99946,hormone-resistant breast carcinoma
4589,36051,nasal cavity neoplasm
4590,27618,Hermansky-Pudlak syndrome
4591,38813,ocular albinism (disease)
4592,31307,platelet storage pool deficiency
4593,35457,metabolic disease
4594,39704,muscular atrophy
4595,97428,sarcopenia
4596,36890,uterine corpus mixed epithelial and mesenchymal neoplasm
4597,35898,ocular melanoma
4598,36503,conjunctival cancer
4599,38928,metabolic syndrome
4600,95670,occlusion of tributary of retinal vein
4601,36780,choroid plexus neoplasm
4602,35573,helminthiasis
4603,94956,hypopharynx squamous cell carcinoma
4604,35789,primitive neuroectodermal tumor
4605,35749,digestive system disease
4606,37902,retroperitoneal neuroblastoma
4607,35851,adult lymphoma
4608,83917,brain injury
4609,37747,physiological sexual disorder
4610,36020,nephritis
4611,30731,radio-renal syndrome
4612,35683,uterine disease
4613,35837,cervix disease
4614,36867,urothelial carcinoma
4615,99581,metastatic carcinoma in the bone
4616,37384,basaloid squamous cell carcinoma
4617,37790,undifferentiated carcinoma
4618,37137,adenosquamous carcinoma
4619,36927,pancreatic neuroendocrine tumor
4620,32186,chronic granulomatous disease
4621,31225,myxoid liposarcoma
